time,batt,c,heading,pitch,roll,T
2023-11-15 02:50:02,14.41,1511.1,84.8,0.78,-0.30,16.97
2023-11-15 03:00:02,14.41,1511.1,84.8,0.78,-0.30,17.00
2023-11-15 03:10:02,14.41,1511.1,84.8,0.78,-0.29,17.04
2023-11-15 03:20:02,14.40,1511.1,84.7,0.77,-0.29,17.04
2023-11-15 03:30:02,14.40,1511.1,84.8,0.77,-0.29,17.02
2023-11-15 03:40:02,14.40,1511.1,84.7,0.76,-0.29,17.01
2023-11-15 03:50:02,14.40,1511.1,84.7,0.76,-0.29,16.98
2023-11-15 04:00:02,14.40,1511.1,84.7,0.75,-0.29,16.95
2023-11-15 04:10:02,14.40,1511.1,84.7,0.76,-0.29,16.95
2023-11-15 04:20:02,14.40,1511.1,84.7,0.75,-0.28,16.94
2023-11-15 04:30:02,14.40,1511.1,84.7,0.76,-0.29,16.94
2023-11-15 04:40:02,14.40,1511.1,84.7,0.76,-0.29,16.93
2023-11-15 04:50:02,14.40,1511.1,84.7,0.77,-0.28,16.88
2023-11-15 05:00:02,14.40,1511.1,84.7,0.78,-0.29,16.84
2023-11-15 05:10:02,14.40,1511.1,84.7,0.76,-0.28,16.85
2023-11-15 05:20:02,14.40,1511.1,84.7,0.75,-0.28,16.88
2023-11-15 05:30:02,14.40,1511.1,84.7,0.75,-0.28,16.88
2023-11-15 05:40:02,14.40,1511.1,84.7,0.75,-0.29,16.87
2023-11-15 05:50:02,14.40,1511.1,84.7,0.75,-0.29,16.87
2023-11-15 06:00:02,14.40,1511.1,84.7,0.75,-0.29,16.88
2023-11-15 06:10:02,14.40,1511.1,84.7,0.75,-0.29,16.87
2023-11-15 06:20:02,14.40,1511.1,84.7,0.75,-0.29,16.86
2023-11-15 06:30:02,14.40,1511.1,84.7,0.75,-0.29,16.84
2023-11-15 06:40:02,14.40,1511.1,84.7,0.75,-0.29,16.84
2023-11-15 06:50:02,14.40,1511.1,84.7,0.74,-0.29,16.81
2023-11-15 07:00:02,14.40,1511.1,84.7,0.74,-0.29,16.81
2023-11-15 07:10:02,14.40,1511.1,84.7,0.75,-0.29,16.82
2023-11-15 07:20:02,14.40,1511.1,84.7,0.74,-0.29,16.82
2023-11-15 07:30:02,14.40,1511.1,84.7,0.74,-0.29,16.81
2023-11-15 07:40:02,14.40,1511.1,84.7,0.74,-0.29,16.80
2023-11-15 07:50:02,14.40,1511.1,84.7,0.74,-0.29,16.80
2023-11-15 08:00:02,14.40,1511.1,84.7,0.74,-0.29,16.81
2023-11-15 08:10:02,14.40,1511.1,84.7,0.74,-0.29,16.80
2023-11-15 08:20:02,14.40,1511.1,84.7,0.75,-0.29,16.80
2023-11-15 08:30:02,14.40,1509.7,84.7,0.75,-0.29,16.71
2023-11-15 08:40:02,14.40,1509.6,84.7,0.74,-0.29,16.67
2023-11-15 08:50:02,14.40,1509.6,84.7,0.74,-0.29,16.72
2023-11-15 09:00:02,14.40,1509.7,84.7,0.75,-0.29,16.73
2023-11-15 09:10:02,14.40,1509.6,84.7,0.75,-0.29,16.69
2023-11-15 09:20:02,14.40,1509.6,84.7,0.75,-0.29,16.68
2023-11-15 09:30:02,14.40,1509.6,84.7,0.75,-0.30,16.67
2023-11-15 09:40:02,14.40,1509.6,84.7,0.74,-0.30,16.69
2023-11-15 09:50:02,14.40,1509.6,84.7,0.74,-0.29,16.71
2023-11-15 10:00:02,14.40,1509.6,84.7,0.74,-0.29,16.72
2023-11-15 10:10:02,14.40,1509.6,84.7,0.75,-0.29,16.73
2023-11-15 10:20:02,14.40,1510.0,84.7,0.74,-0.29,16.74
2023-11-15 10:30:02,14.40,1510.8,84.7,0.74,-0.29,16.75
2023-11-15 10:40:02,14.40,1510.5,84.7,0.74,-0.29,16.75
2023-11-15 10:50:02,14.40,1509.6,84.7,0.74,-0.29,16.74
2023-11-15 11:00:02,14.40,1509.6,84.7,0.75,-0.29,16.72
2023-11-15 11:10:02,14.40,1509.6,84.7,0.74,-0.29,16.69
2023-11-15 11:20:02,14.40,1509.6,84.7,0.74,-0.29,16.70
2023-11-15 11:30:02,14.40,1509.6,84.7,0.74,-0.29,16.70
2023-11-15 11:40:02,14.40,1509.6,84.7,0.74,-0.29,16.56
2023-11-15 11:50:02,14.40,1509.6,84.7,0.74,-0.28,16.53
2023-11-15 12:00:02,14.40,1509.6,84.7,0.74,-0.29,16.52
2023-11-15 12:10:02,14.40,1509.6,84.7,0.74,-0.29,16.56
2023-11-15 12:20:02,14.40,1509.6,84.7,0.74,-0.29,16.60
2023-11-15 12:30:02,14.40,1509.6,84.7,0.74,-0.29,16.61
2023-11-15 12:40:02,14.40,1509.6,84.7,0.74,-0.29,16.64
2023-11-15 12:50:02,14.40,1509.6,84.7,0.74,-0.28,16.67
2023-11-15 13:00:02,14.40,1509.6,84.7,0.74,-0.29,16.61
2023-11-15 13:10:02,14.40,1509.6,84.7,0.74,-0.29,16.56
2023-11-15 13:20:02,14.40,1509.6,84.7,0.73,-0.28,16.58
2023-11-15 13:30:02,14.40,1509.6,84.7,0.73,-0.29,16.66
2023-11-15 13:40:02,14.40,1509.6,84.7,0.74,-0.29,16.70
2023-11-15 13:50:02,14.40,1509.6,84.7,0.74,-0.28,16.71
2023-11-15 14:00:02,14.40,1509.6,84.7,0.73,-0.28,16.73
2023-11-15 14:10:02,14.40,1509.6,84.7,0.74,-0.29,16.72
2023-11-15 14:20:02,14.40,1509.6,84.7,0.74,-0.29,16.67
2023-11-15 14:30:02,14.40,1509.6,84.7,0.74,-0.29,16.57
2023-11-15 14:40:02,14.40,1509.6,84.7,0.75,-0.30,16.54
2023-11-15 14:50:02,14.40,1509.6,84.7,0.75,-0.29,16.47
2023-11-15 15:00:02,14.40,1509.6,84.7,0.75,-0.28,16.42
2023-11-15 15:10:02,14.40,1509.6,84.7,0.75,-0.29,16.44
2023-11-15 15:20:02,14.40,1509.6,84.7,0.74,-0.29,16.43
2023-11-15 15:30:02,14.40,1509.6,84.6,0.75,-0.29,16.38
2023-11-15 15:40:02,14.40,1509.6,84.6,0.74,-0.29,16.39
2023-11-15 15:50:02,14.40,1509.6,84.6,0.74,-0.29,16.36
2023-11-15 16:00:02,14.40,1509.6,84.6,0.73,-0.28,16.40
2023-11-15 16:10:02,14.40,1509.6,84.6,0.74,-0.28,16.43
2023-11-15 16:20:02,14.40,1509.6,84.6,0.74,-0.28,16.43
2023-11-15 16:30:02,14.40,1509.6,84.6,0.74,-0.29,16.43
2023-11-15 16:40:02,14.40,1509.6,84.6,0.74,-0.28,16.45
2023-11-15 16:50:02,14.40,1509.6,84.6,0.74,-0.28,16.46
2023-11-15 17:00:02,14.40,1509.6,84.6,0.74,-0.29,16.49
2023-11-15 17:10:02,14.40,1509.6,84.6,0.74,-0.28,16.49
2023-11-15 17:20:02,14.40,1509.6,84.6,0.74,-0.28,16.49
2023-11-15 17:30:02,14.40,1509.6,84.6,0.74,-0.29,16.49
2023-11-15 17:40:02,14.40,1509.6,84.6,0.74,-0.29,16.49
2023-11-15 17:50:02,14.40,1509.6,84.7,0.75,-0.29,16.49
2023-11-15 18:00:02,14.40,1509.6,84.7,0.74,-0.28,16.51
2023-11-15 18:10:02,14.40,1509.6,84.7,0.74,-0.28,16.57
2023-11-15 18:20:02,14.40,1509.6,84.7,0.74,-0.28,16.54
2023-11-15 18:30:02,14.40,1509.6,84.7,0.76,-0.28,16.58
2023-11-15 18:40:02,14.40,1509.6,84.7,0.75,-0.28,16.58
2023-11-15 18:50:02,14.40,1509.6,84.7,0.75,-0.28,16.66
2023-11-15 19:00:02,14.40,1510.5,84.7,0.75,-0.28,16.75
2023-11-15 19:10:02,14.40,1511.1,84.7,0.75,-0.28,16.76
2023-11-15 19:20:02,14.40,1510.5,84.7,0.75,-0.28,16.78
2023-11-15 19:30:02,14.40,1511.1,84.7,0.75,-0.29,16.79
2023-11-15 19:40:02,14.40,1511.1,84.7,0.74,-0.28,16.80
2023-11-15 19:50:02,14.40,1511.1,84.7,0.75,-0.28,16.81
2023-11-15 20:00:02,14.40,1511.1,84.7,0.75,-0.27,16.78
2023-11-15 20:10:02,14.40,1511.1,84.7,0.75,-0.28,16.76
2023-11-15 20:20:02,14.40,1511.1,84.7,0.75,-0.28,16.76
2023-11-15 20:30:02,14.40,1511.1,84.7,0.75,-0.28,16.76
2023-11-15 20:40:02,14.40,1511.1,84.7,0.75,-0.28,16.88
2023-11-15 20:50:02,14.40,1511.1,84.8,0.75,-0.28,16.93
2023-11-15 21:00:02,14.40,1511.1,84.8,0.75,-0.28,16.89
2023-11-15 21:10:02,14.40,1511.1,84.8,0.75,-0.28,16.91
2023-11-15 21:20:02,14.40,1511.1,84.8,0.75,-0.28,16.88
2023-11-15 21:30:02,14.40,1511.1,84.8,0.75,-0.29,16.88
2023-11-15 21:40:02,14.40,1511.1,84.8,0.75,-0.27,16.90
2023-11-15 21:50:02,14.40,1511.1,84.8,0.74,-0.27,16.91
2023-11-15 22:00:02,14.40,1511.1,84.8,0.73,-0.27,16.92
2023-11-15 22:10:02,14.40,1511.1,84.7,0.74,-0.27,16.93
2023-11-15 22:20:02,14.40,1511.1,84.7,0.74,-0.27,16.93
2023-11-15 22:30:02,14.40,1511.1,84.7,0.74,-0.27,16.94
2023-11-15 22:40:02,14.40,1511.1,84.7,0.74,-0.27,16.98
2023-11-15 22:50:02,14.40,1511.1,84.7,0.73,-0.27,17.01
2023-11-15 23:00:02,14.40,1511.1,84.7,0.74,-0.27,17.00
2023-11-15 23:10:02,14.40,1511.1,84.7,0.75,-0.28,17.00
2023-11-15 23:20:02,14.40,1511.1,84.7,0.74,-0.27,16.99
2023-11-15 23:30:02,14.40,1511.1,84.7,0.74,-0.28,16.98
2023-11-15 23:40:02,14.40,1511.1,84.7,0.74,-0.28,16.96
2023-11-15 23:50:02,14.40,1511.1,84.7,0.73,-0.27,16.90
2023-11-16 00:00:02,14.40,1511.1,84.7,0.73,-0.27,16.88
2023-11-16 00:10:02,14.40,1511.1,84.7,0.72,-0.27,16.89
2023-11-16 00:20:02,14.40,1511.1,84.7,0.72,-0.27,16.91
2023-11-16 00:30:02,14.40,1511.1,84.7,0.72,-0.28,16.94
2023-11-16 00:40:02,14.40,1511.1,84.7,0.72,-0.27,16.94
2023-11-16 00:50:02,14.40,1511.1,84.7,0.72,-0.27,16.94
2023-11-16 01:00:02,14.40,1511.1,84.7,0.71,-0.27,16.96
2023-11-16 01:10:02,14.40,1511.1,84.7,0.71,-0.27,16.98
2023-11-16 01:20:02,14.40,1511.1,84.7,0.71,-0.28,16.99
2023-11-16 01:30:02,14.40,1511.1,84.7,0.70,-0.27,17.00
2023-11-16 01:40:02,14.40,1511.1,84.7,0.69,-0.27,17.01
2023-11-16 01:50:02,14.40,1511.1,84.7,0.69,-0.28,17.02
2023-11-16 02:00:02,14.40,1511.1,84.7,0.68,-0.28,17.01
2023-11-16 02:10:02,14.40,1511.1,84.7,0.68,-0.28,17.01
2023-11-16 02:20:02,14.40,1511.1,84.7,0.68,-0.27,17.01
2023-11-16 02:30:02,14.40,1511.1,84.7,0.68,-0.28,17.02
2023-11-16 02:40:02,14.40,1511.1,84.7,0.68,-0.28,17.03
2023-11-16 02:50:02,14.40,1511.1,84.7,0.67,-0.28,17.04
2023-11-16 03:00:02,14.40,1511.1,84.7,0.68,-0.28,17.03
2023-11-16 03:10:02,14.40,1511.1,84.7,0.68,-0.28,17.02
2023-11-16 03:20:02,14.40,1511.1,84.7,0.67,-0.28,17.02
2023-11-16 03:30:02,14.40,1511.1,84.7,0.68,-0.28,17.04
2023-11-16 03:40:02,14.40,1511.1,84.7,0.68,-0.28,17.03
2023-11-16 03:50:02,14.40,1511.1,84.7,0.68,-0.28,17.02
2023-11-16 04:00:02,14.40,1511.1,84.7,0.68,-0.28,17.03
2023-11-16 04:10:02,14.40,1511.1,84.7,0.67,-0.28,17.05
2023-11-16 04:20:02,14.40,1511.1,84.7,0.68,-0.28,17.11
2023-11-16 04:30:02,14.40,1511.1,84.7,0.67,-0.28,17.16
2023-11-16 04:40:02,14.40,1511.1,84.7,0.67,-0.28,17.19
2023-11-16 04:50:02,14.40,1511.1,84.7,0.67,-0.28,17.20
2023-11-16 05:00:02,14.40,1511.1,84.7,0.67,-0.27,17.16
2023-11-16 05:10:02,14.40,1511.1,84.7,0.67,-0.28,17.13
2023-11-16 05:20:02,14.40,1511.1,84.6,0.67,-0.28,17.13
2023-11-16 05:30:02,14.40,1511.1,84.7,0.65,-0.27,17.14
2023-11-16 05:40:02,14.40,1511.1,84.7,0.65,-0.29,17.19
2023-11-16 05:50:02,14.40,1511.5,84.6,0.65,-0.28,17.23
2023-11-16 06:00:02,14.40,1512.6,84.7,0.66,-0.28,17.27
2023-11-16 06:10:02,14.40,1512.6,84.6,0.65,-0.27,17.30
2023-11-16 06:20:02,14.40,1512.6,84.6,0.66,-0.27,17.32
2023-11-16 06:30:02,14.40,1512.6,84.6,0.65,-0.28,17.32
2023-11-16 06:40:02,14.40,1512.6,84.7,0.65,-0.27,17.33
2023-11-16 06:50:02,14.40,1512.6,84.6,0.66,-0.27,17.34
2023-11-16 07:00:02,14.40,1512.6,84.6,0.64,-0.27,17.34
2023-11-16 07:10:02,14.40,1512.6,84.6,0.64,-0.27,17.34
2023-11-16 07:20:02,14.40,1512.6,84.6,0.64,-0.27,17.33
2023-11-16 07:30:02,14.40,1512.6,84.6,0.65,-0.27,17.31
2023-11-16 07:40:02,14.40,1512.6,84.7,0.65,-0.28,17.30
2023-11-16 07:50:02,14.40,1512.6,84.6,0.65,-0.28,17.29
2023-11-16 08:00:02,14.40,1512.6,84.7,0.64,-0.28,17.29
2023-11-16 08:10:02,14.40,1512.6,84.6,0.64,-0.28,17.28
2023-11-16 08:20:02,14.40,1512.6,84.6,0.64,-0.28,17.27
2023-11-16 08:30:02,14.40,1512.6,84.6,0.64,-0.28,17.26
2023-11-16 08:40:02,14.40,1512.6,84.6,0.64,-0.28,17.26
2023-11-16 08:50:02,14.40,1512.6,84.6,0.65,-0.28,17.26
2023-11-16 09:00:02,14.40,1512.6,84.6,0.65,-0.28,17.26
2023-11-16 09:10:02,14.40,1512.6,84.6,0.64,-0.28,17.27
2023-11-16 09:20:02,14.40,1512.6,84.6,0.64,-0.28,17.27
2023-11-16 09:30:02,14.40,1512.6,84.6,0.64,-0.28,17.26
2023-11-16 09:40:02,14.40,1512.6,84.6,0.63,-0.28,17.26
2023-11-16 09:50:02,14.40,1512.6,84.6,0.63,-0.27,17.26
2023-11-16 10:00:02,14.40,1512.5,84.6,0.64,-0.28,17.25
2023-11-16 10:10:02,14.40,1512.6,84.6,0.63,-0.28,17.26
2023-11-16 10:20:02,14.40,1512.5,84.6,0.64,-0.28,17.25
2023-11-16 10:30:02,14.40,1512.5,84.6,0.63,-0.27,17.25
2023-11-16 10:40:02,14.40,1512.4,84.6,0.63,-0.28,17.25
2023-11-16 10:50:02,14.40,1512.0,84.6,0.63,-0.28,17.25
2023-11-16 11:00:02,14.40,1512.2,84.6,0.63,-0.28,17.25
2023-11-16 11:10:02,14.40,1512.6,84.6,0.63,-0.27,17.27
2023-11-16 11:20:02,14.40,1512.6,84.6,0.63,-0.27,17.29
2023-11-16 11:30:02,14.40,1512.6,84.6,0.63,-0.27,17.30
2023-11-16 11:40:02,14.40,1512.6,84.6,0.63,-0.29,17.29
2023-11-16 11:50:02,14.40,1512.6,84.6,0.63,-0.28,17.30
2023-11-16 12:00:02,14.40,1512.6,84.6,0.62,-0.28,17.31
2023-11-16 12:10:02,14.40,1512.6,84.6,0.61,-0.27,17.30
2023-11-16 12:20:02,14.40,1512.6,84.6,0.61,-0.27,17.30
2023-11-16 12:30:02,14.40,1512.6,84.6,0.61,-0.27,17.30
2023-11-16 12:40:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 12:50:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 13:00:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 13:10:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 13:20:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 13:30:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 13:40:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 13:50:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 14:00:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 14:10:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 14:20:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 14:30:02,14.40,1512.6,84.6,0.61,-0.27,17.28
2023-11-16 14:40:02,14.40,1512.6,84.6,0.61,-0.27,17.28
2023-11-16 14:50:02,14.40,1512.6,84.6,0.61,-0.27,17.29
2023-11-16 15:00:02,14.40,1512.6,84.6,0.61,-0.26,17.28
2023-11-16 15:10:02,14.40,1512.6,84.6,0.61,-0.27,17.28
2023-11-16 15:20:02,14.40,1512.6,84.6,0.61,-0.28,17.28
2023-11-16 15:30:02,14.40,1512.6,84.6,0.62,-0.28,17.29
2023-11-16 15:40:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 15:50:02,14.40,1512.6,84.6,0.62,-0.28,17.29
2023-11-16 16:00:02,14.40,1512.6,84.6,0.62,-0.27,17.30
2023-11-16 16:10:02,14.40,1512.6,84.6,0.61,-0.27,17.30
2023-11-16 16:20:02,14.40,1512.6,84.6,0.62,-0.27,17.30
2023-11-16 16:30:02,14.40,1512.6,84.6,0.62,-0.26,17.31
2023-11-16 16:40:02,14.40,1512.6,84.6,0.62,-0.26,17.32
2023-11-16 16:50:02,14.40,1512.6,84.6,0.62,-0.27,17.32
2023-11-16 17:00:02,14.40,1512.6,84.6,0.62,-0.27,17.33
2023-11-16 17:10:02,14.40,1512.6,84.6,0.62,-0.28,17.33
2023-11-16 17:20:02,14.40,1512.6,84.6,0.63,-0.27,17.35
2023-11-16 17:30:02,14.40,1512.6,84.6,0.63,-0.26,17.36
2023-11-16 17:40:02,14.40,1512.6,84.6,0.62,-0.27,17.37
2023-11-16 17:50:02,14.40,1512.6,84.6,0.62,-0.27,17.34
2023-11-16 18:00:02,14.40,1512.6,84.6,0.61,-0.27,17.30
2023-11-16 18:10:02,14.40,1512.6,84.6,0.61,-0.27,17.33
2023-11-16 18:20:02,14.40,1512.6,84.6,0.61,-0.26,17.37
2023-11-16 18:30:02,14.40,1512.6,84.6,0.61,-0.27,17.40
2023-11-16 18:40:02,14.40,1512.6,84.6,0.62,-0.26,17.40
2023-11-16 18:50:02,14.40,1512.6,84.6,0.62,-0.26,17.42
2023-11-16 19:00:02,14.40,1512.6,84.6,0.62,-0.26,17.42
2023-11-16 19:10:02,14.40,1512.6,84.6,0.62,-0.27,17.37
2023-11-16 19:20:02,14.40,1512.6,84.6,0.62,-0.27,17.33
2023-11-16 19:30:02,14.40,1512.6,84.6,0.63,-0.26,17.30
2023-11-16 19:40:02,14.40,1512.6,84.6,0.62,-0.27,17.29
2023-11-16 19:50:02,14.40,1512.6,84.6,0.61,-0.27,17.35
2023-11-16 20:00:02,14.40,1512.6,84.6,0.63,-0.26,17.47
2023-11-16 20:10:02,14.40,1512.6,84.6,0.63,-0.27,17.56
2023-11-16 20:20:02,14.40,1512.6,84.6,0.63,-0.26,17.51
2023-11-16 20:30:02,14.40,1511.9,84.6,0.63,-0.26,17.26
2023-11-16 20:40:02,14.40,1512.2,84.6,0.62,-0.27,17.27
2023-11-16 20:50:02,14.40,1511.5,84.6,0.62,-0.27,17.22
2023-11-16 21:00:02,14.40,1512.1,84.7,0.62,-0.27,17.33
2023-11-16 21:10:02,14.40,1512.6,84.7,0.62,-0.25,17.52
2023-11-16 21:20:02,14.40,1512.6,84.7,0.62,-0.25,17.51
2023-11-16 21:30:02,14.40,1512.6,84.7,0.63,-0.26,17.37
2023-11-16 21:40:02,14.40,1512.6,84.7,0.62,-0.26,17.45
2023-11-16 21:50:02,14.40,1512.6,84.7,0.61,-0.26,17.46
2023-11-16 22:00:02,14.40,1512.6,84.7,0.62,-0.26,17.51
2023-11-16 22:10:02,14.40,1512.6,84.7,0.63,-0.26,17.59
2023-11-16 22:20:02,14.40,1512.6,84.7,0.63,-0.27,17.67
2023-11-16 22:30:02,14.40,1513.5,84.7,0.62,-0.25,17.75
2023-11-16 22:40:02,14.40,1514.1,84.7,0.63,-0.25,17.94
2023-11-16 22:50:02,14.40,1514.1,84.7,0.63,-0.26,18.15
2023-11-16 23:00:02,14.40,1514.1,84.7,0.63,-0.25,18.10
2023-11-16 23:10:02,14.40,1514.1,84.7,0.64,-0.25,18.00
2023-11-16 23:20:02,14.40,1514.1,84.6,0.64,-0.25,17.94
2023-11-16 23:30:02,14.40,1514.1,84.6,0.64,-0.26,17.81
2023-11-16 23:40:02,14.40,1513.7,84.6,0.63,-0.25,17.75
2023-11-16 23:50:02,14.40,1513.0,84.6,0.63,-0.26,17.74
2023-11-17 00:00:02,14.40,1514.1,84.6,0.63,-0.26,17.80
2023-11-17 00:10:02,14.40,1514.1,84.6,0.62,-0.27,17.80
2023-11-17 00:20:02,14.40,1514.1,84.6,0.63,-0.26,17.77
2023-11-17 00:30:02,14.40,1514.1,84.6,0.63,-0.26,17.78
2023-11-17 00:40:02,14.40,1514.1,84.6,0.63,-0.26,17.81
2023-11-17 00:50:02,14.40,1514.1,84.6,0.63,-0.26,17.81
2023-11-17 01:00:02,14.40,1514.1,84.6,0.63,-0.26,17.82
2023-11-17 01:10:02,14.40,1514.1,84.6,0.63,-0.26,17.84
2023-11-17 01:20:02,14.40,1514.1,84.6,0.63,-0.26,17.86
2023-11-17 01:30:02,14.40,1514.1,84.6,0.63,-0.27,17.85
2023-11-17 01:40:02,14.40,1514.1,84.6,0.63,-0.26,17.83
2023-11-17 01:50:02,14.40,1514.1,84.6,0.63,-0.26,17.81
2023-11-17 02:00:02,14.40,1514.1,84.6,0.63,-0.26,17.80
2023-11-17 02:10:02,14.40,1514.0,84.6,0.63,-0.26,17.77
2023-11-17 02:20:02,14.40,1512.6,84.6,0.63,-0.26,17.72
2023-11-17 02:30:02,14.40,1512.6,84.6,0.63,-0.26,17.70
2023-11-17 02:40:02,14.40,1512.6,84.6,0.63,-0.27,17.69
2023-11-17 02:50:02,14.40,1512.6,84.6,0.63,-0.27,17.68
2023-11-17 03:00:02,14.40,1512.6,84.6,0.63,-0.26,17.66
2023-11-17 03:10:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 03:20:02,14.40,1512.6,84.6,0.63,-0.27,17.62
2023-11-17 03:30:02,14.40,1512.6,84.6,0.63,-0.26,17.61
2023-11-17 03:40:02,14.40,1512.6,84.6,0.63,-0.27,17.61
2023-11-17 03:50:02,14.40,1512.6,84.6,0.63,-0.27,17.60
2023-11-17 04:00:02,14.40,1512.6,84.6,0.63,-0.27,17.61
2023-11-17 04:10:02,14.40,1512.6,84.6,0.63,-0.26,17.62
2023-11-17 04:20:02,14.40,1512.6,84.6,0.62,-0.26,17.64
2023-11-17 04:30:02,14.40,1512.6,84.6,0.62,-0.27,17.63
2023-11-17 04:40:02,14.40,1512.6,84.6,0.63,-0.27,17.62
2023-11-17 04:50:02,14.40,1512.6,84.6,0.63,-0.27,17.62
2023-11-17 05:00:02,14.40,1512.6,84.6,0.63,-0.28,17.61
2023-11-17 05:10:02,14.40,1512.6,84.6,0.63,-0.27,17.58
2023-11-17 05:20:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 05:30:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 05:40:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 05:50:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 06:00:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 06:10:02,14.40,1512.6,84.6,0.62,-0.27,17.59
2023-11-17 06:20:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 06:30:02,14.40,1512.6,84.6,0.63,-0.27,17.59
2023-11-17 06:40:02,14.40,1512.6,84.6,0.63,-0.27,17.60
2023-11-17 06:50:02,14.40,1512.6,84.6,0.63,-0.26,17.61
2023-11-17 07:00:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 07:10:02,14.40,1512.6,84.6,0.63,-0.27,17.65
2023-11-17 07:20:02,14.40,1512.6,84.6,0.63,-0.27,17.65
2023-11-17 07:30:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 07:40:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 07:50:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 08:00:02,14.40,1512.6,84.6,0.63,-0.27,17.64
2023-11-17 08:10:02,14.40,1512.6,84.6,0.63,-0.27,17.63
2023-11-17 08:20:02,14.40,1512.6,84.6,0.63,-0.27,17.62
2023-11-17 08:30:02,14.40,1512.6,84.6,0.63,-0.27,17.52
2023-11-17 08:40:02,14.40,1512.6,84.6,0.63,-0.27,17.42
2023-11-17 08:50:02,14.40,1512.6,84.6,0.63,-0.27,17.36
2023-11-17 09:00:02,14.40,1512.6,84.6,0.63,-0.28,17.34
2023-11-17 09:10:02,14.40,1512.6,84.6,0.63,-0.27,17.33
2023-11-17 09:20:02,14.40,1512.6,84.6,0.63,-0.27,17.34
2023-11-17 09:30:02,14.40,1512.6,84.6,0.63,-0.27,17.35
2023-11-17 09:40:02,14.40,1512.6,84.6,0.63,-0.27,17.35
2023-11-17 09:50:02,14.40,1512.6,84.6,0.63,-0.27,17.36
2023-11-17 10:00:02,14.40,1512.6,84.6,0.63,-0.27,17.37
2023-11-17 10:10:02,14.40,1512.6,84.6,0.62,-0.27,17.41
2023-11-17 10:20:02,14.40,1512.6,84.6,0.62,-0.28,17.43
2023-11-17 10:30:02,14.40,1512.6,84.6,0.62,-0.27,17.41
2023-11-17 10:40:02,14.40,1512.6,84.6,0.63,-0.27,17.40
2023-11-17 10:50:02,14.40,1512.6,84.6,0.62,-0.27,17.42
2023-11-17 11:00:02,14.40,1512.6,84.6,0.63,-0.27,17.42
2023-11-17 11:10:02,14.40,1512.6,84.6,0.62,-0.27,17.41
2023-11-17 11:20:02,14.40,1512.6,84.6,0.63,-0.27,17.39
2023-11-17 11:30:02,14.40,1512.6,84.6,0.62,-0.28,17.39
2023-11-17 11:40:02,14.40,1512.6,84.6,0.63,-0.27,17.39
2023-11-17 11:50:02,14.40,1512.6,84.6,0.63,-0.28,17.39
2023-11-17 12:00:02,14.40,1512.6,84.6,0.63,-0.27,17.41
2023-11-17 12:10:02,14.40,1512.6,84.6,0.63,-0.27,17.42
2023-11-17 12:20:02,14.40,1512.6,84.6,0.62,-0.27,17.44
2023-11-17 12:30:02,14.40,1512.6,84.6,0.62,-0.28,17.43
2023-11-17 12:40:02,14.40,1512.6,84.6,0.63,-0.27,17.43
2023-11-17 12:50:02,14.40,1512.6,84.6,0.63,-0.27,17.43
2023-11-17 13:00:02,14.40,1512.6,84.6,0.63,-0.27,17.44
2023-11-17 13:10:02,14.40,1512.6,84.6,0.62,-0.27,17.44
2023-11-17 13:20:02,14.40,1512.6,84.6,0.62,-0.27,17.44
2023-11-17 13:30:02,14.40,1512.6,84.6,0.63,-0.27,17.44
2023-11-17 13:40:02,14.40,1512.6,84.6,0.63,-0.27,17.43
2023-11-17 13:50:02,14.40,1512.6,84.6,0.63,-0.27,17.43
2023-11-17 14:00:02,14.40,1512.6,84.6,0.62,-0.27,17.42
2023-11-17 14:10:02,14.40,1512.6,84.6,0.63,-0.27,17.42
2023-11-17 14:20:02,14.40,1512.6,84.6,0.63,-0.27,17.41
